,name,address,city,state,zip,phone,LAT,LON,hasSpecialties,ADDICTION MEDICINE,ADVANCED HEART FAILURE AND TRANSPLANT CARDIOLOGY,ALLERGY/IMMUNOLOGY,ANESTHESIOLOGY,ANESTHESIOLOGY ASSISTANT,AUDIOLOGIST,CARDIAC ELECTROPHYSIOLOGY,CARDIAC SURGERY,CARDIOVASCULAR DISEASE (CARDIOLOGY),CERTIFIED NURSE MIDWIFE,CERTIFIED REGISTERED NURSE ANESTHETIST,CHIROPRACTIC,CLINICAL NURSE SPECIALIST,CLINICAL PSYCHOLOGIST,CLINICAL SOCIAL WORKER,COLORECTAL SURGERY (PROCTOLOGY),CRITICAL CARE (INTENSIVISTS),DENTIST,DERMATOLOGY,DIAGNOSTIC RADIOLOGY,EMERGENCY MEDICINE,ENDOCRINOLOGY,FAMILY PRACTICE,GASTROENTEROLOGY,GENERAL PRACTICE,GENERAL SURGERY,GERIATRIC MEDICINE,GERIATRIC PSYCHIATRY,GYNECOLOGICAL ONCOLOGY,HAND SURGERY,HEMATOLOGY,HEMATOLOGY/ONCOLOGY,HEMATOPOIETIC CELL TRANSPLANTATION AND CELLULAR TH,HOSPICE/PALLIATIVE CARE,HOSPITALIST,INFECTIOUS DISEASE,INTERNAL MEDICINE,INTERVENTIONAL CARDIOLOGY,INTERVENTIONAL PAIN MANAGEMENT,INTERVENTIONAL RADIOLOGY,MAXILLOFACIAL SURGERY,MEDICAL ONCOLOGY,NEPHROLOGY,NEUROLOGY,NEUROPSYCHIATRY,NEUROSURGERY,NUCLEAR MEDICINE,NURSE PRACTITIONER,OBSTETRICS/GYNECOLOGY,OCCUPATIONAL THERAPY,OPHTHALMOLOGY,OPTOMETRY,ORAL SURGERY,ORTHOPEDIC SURGERY,OSTEOPATHIC MANIPULATIVE MEDICINE,OTOLARYNGOLOGY,PAIN MANAGEMENT,PATHOLOGY,PEDIATRIC MEDICINE,PERIPHERAL VASCULAR DISEASE,PHYSICAL MEDICINE AND REHABILITATION,PHYSICAL THERAPY,PHYSICIAN ASSISTANT,PLASTIC AND RECONSTRUCTIVE SURGERY,PODIATRY,PREVENTATIVE MEDICINE,PSYCHIATRY,PULMONARY DISEASE,RADIATION ONCOLOGY,REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL,"RHEUMATOLOGY,",SLEEP MEDICINE,SPEECH LANGUAGE PATHOLOGIST,SPORTS MEDICINE,SURGICAL ONCOLOGY,THORACIC SURGERY,UNDEFINED PHYSICIAN TYPE (SPECIFY),"UROLOGY,",VASCULAR SURGERY,id,FINESS
81,Centre Hospitalier,,La Guerche-de-Bretagne,Bretagne,35130,,47.9453717,-1.2455983,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30081,351931237
82,Centre Hospitalier - Site de Saint-Pée,,Oloron-Sainte-Marie,Nouvelle-aquitaine,64400,,43.1869404,-0.6321287,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30082,641931237
83,Centre Hospitalier Ain Val de Saône,,Pont-de-Veyle,Auvergne-rhône-alpes,01290,,46.2634915,4.889702,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30083,011931237
84,Centre Hospitalier Ain Val de Saône,,Thoissey,Auvergne-rhône-alpes,01140,,46.172291,4.805275,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30084,011931237
85,Centre Hospitalier Alpes Léman,Route de Findrol 558,Contamine-sur-Arve,Auvergne-rhône-alpes,74130,,46.1433228,6.3205583,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30085,741931237
86,Centre Hospitalier Alpes-Isère,Rue de la gare 3,Saint-Égrève,Auvergne-rhône-alpes,38120,,45.2342944,5.6751422,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30086,381931237
87,Centre Hospitalier Ardèche Méridionale,,Aubenas,Auvergne-rhône-alpes,07200,+33 4 75 35 60 60,44.6128718,4.3964802,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30087,071931237
88,Centre Hospitalier Aunay-Bayeux,Rue de l'Hôpital nan,Les Monts d'Aunay,Normandie,14260,+33 2 31 71 76 76,49.0190366,-0.6323132,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30088,141931237
89,Centre Hospitalier Aunay-Bayeux,Rue de Nesmond 13,Bayeux,Normandie,14400,+33 2 31 51 51 51,49.275013,-0.701459,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30089,141931237
90,Centre Hospitalier Avranches - Granville,,Granville,Normandie,50400,+33 2 33 91 50 00,48.8287736,-1.567804,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30090,501931237
91,Centre Hospitalier Avranches - Granville,,Avranches,Normandie,50300,+33 2 33 91 50 00,48.691458,-1.35309,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30091,501931237
92,Centre Hospitalier Bernard des Plas,,Bourganeuf,Nouvelle-aquitaine,23400,,45.9541931,1.7486581,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30092,231931237
93,Centre Hospitalier Bon Sauveur,,Bégard,Bretagne,22140,,48.629759,-3.3002203,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30093,221931237
94,Centre Hospitalier Buëch-Durance,,,Bretagne,,,44.3237503,5.8131083,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30094,751931237
95,Centre Hospitalier Bélair,Rue Pierre Hallali nan,Charleville-Mézières,Grand Est,08000,,49.7873025,4.7223528,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30095,081931237
96,Centre Hospitalier Camille Claudel,,La Couronne,Nouvelle-aquitaine,16400,,45.6259686,0.1219547,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30096,161931237
97,Centre Hospitalier Chamonix Mont Blanc,,Chamonix-Mont-Blanc,Auvergne-rhône-alpes,74400,+33 4 50 53 84 00,45.9138774,6.8619346,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30097,741931237
98,Centre Hospitalier Côte de Lumière,Rue Jacques Monod nan,Les Sables-d'Olonne,Pays De La Loire,85100,+33 2 51 21 85 85,46.5167608,-1.7485529,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30098,851931237
99,Centre Hospitalier Dinan - Saint-Brieuc,,Dinan,Bretagne,22100,,48.4480862,-2.0539422,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30099,221931237
100,Centre Hospitalier Docteur Récamier,Rue Georges Girerd 52,Belley,Auvergne-rhône-alpes,01300,+33 4 79 42 59 59,45.761806,5.684719,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30100,011931237
101,Centre Hospitalier Départemental - Site de La-Roche-sur-Yon,,La Roche-sur-Yon,Pays De La Loire,85000,+33 2 51 44 61 61,46.6671526,-1.4155459,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30101,851931237
102,Centre Hospitalier Départemental - Site de Luçon,,,Pays De La Loire,,+33 2 51 28 33 33,46.4498685,-1.1745527,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30102,751931237
103,Centre Hospitalier Départemental - Site de Montaigu,,Montaigu-Vendée,Pays De La Loire,85600,+33 2 51 45 40 00,46.9710322,-1.3108931,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30103,851931237
104,Centre Hospitalier Esquirol,,Limoges,Nouvelle-aquitaine,87000,,45.8165169,1.2477394,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30104,871931237
105,Centre Hospitalier Esquirol,,Limoges,Nouvelle-aquitaine,87000,,45.8156925,1.2335565,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30105,871931237
106,Centre Hospitalier Ferdinand Grall,,Landerneau,Bretagne,29800,+33 2 98 21 80 00,48.4489023,-4.2338213,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30106,291931237
107,Centre Hospitalier Fondation d'Aligre,,Bourbon-Lancy,Bourgogne-franche-comté,71140,,46.618479,3.76683,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30107,711931237
108,Centre Hospitalier Francis Robert,,Ancenis-Saint-Géréon,Pays De La Loire,44150,+33 2 40 09 44 00,47.3730553,-1.1743569,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30108,441931237
109,Centre Hospitalier Francis Vals,,,Occitanie,,,43.0056651,3.042676,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30109,751931237
110,Centre Hospitalier Gabriel Deplante,Rue de la Forêt 1,Rumilly,Auvergne-rhône-alpes,74150,+33 4 50 01 80 00,45.864621,5.937015,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30110,741931237
111,Centre Hospitalier George Sand,,Bourges,Centre-val De Loire,18000,+33 2 48 66 52 52,47.0802509,2.3792226,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111,181931237
112,Centre Hospitalier Georges Heuyer,,Saint-Dizier,Grand Est,52100,,48.6342093,4.9552723,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30112,521931237
113,Centre Hospitalier Guillaume Régnier,,Rennes,Bretagne,35700,,48.1144846,-1.6502022,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30113,351931237
114,Centre Hospitalier Guy Thomas,Boulevard Étienne Clémentel 79,Riom,Auvergne-rhône-alpes,63200,+33 4 73 67 80 00,45.8902708,3.1120648,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30114,631931237
115,Centre Hospitalier Gériatrique des Mont d'Or,,Albigny-sur-Saône,Auvergne-rhône-alpes,69250,,45.8599631,4.8339467,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30115,691931237
116,Centre Hospitalier Gériatrique des Monts d'Or,,Albigny-sur-Saône,Auvergne-rhône-alpes,69250,,45.8635701,4.833641,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30116,691931237
117,Centre Hospitalier InterCommunal,,Mazamet,Occitanie,81200,,43.4947277,2.3698842,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30117,811931237
118,Centre Hospitalier Intercommunal,,,,,,14.82504,-61.052076,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30118,751931237
119,Centre Hospitalier Intercommunal Castelsarrasin-Moissac,,Castelsarrasin,Occitanie,82100,,44.0365993,1.1116909,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30119,821931237
120,Centre Hospitalier Intercommunal Castres-Mazamet,,Mazamet,Occitanie,81200,,43.4969333,2.3767543,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30120,811931237
121,Centre Hospitalier Intercommunal Corte Tattone,,,Corse,,+33 4 95 45 05 00,42.3019181,9.154168,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30121,751931237
122,Centre Hospitalier Intercommunal Elbeuf. Louviers. Val de Reuil,,Louviers,Normandie,27400,+33 2 32 25 75 00,49.2126878,1.1768487,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30122,271931237
123,Centre Hospitalier Intercommunal Lucie et Raymond Aubrac,Allée de la Source 40,Villeneuve-Saint-Georges,Île-de-france,94190,+33 1 43 86 20 00,48.7225968,2.4514191,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30123,941931237
124,Centre Hospitalier Intercommunal des Alpes du Sud,,Sisteron,Provence-alpes-côte D'azur,04200,+33 4 92 33 70 00,44.1937351,5.9428555,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30124,041931237
125,Centre Hospitalier Intercommunal des Alpes du Sud,Place Auguste Muret 1,Gap,Provence-alpes-côte D'azur,05000,+33 4 92 40 61 61,44.5581617,6.0730852,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30125,051931237
126,Centre Hospitalier Intercommunal des Andaines - Site de Domfront,,,Normandie,,+33 2 33 30 57 57,48.590504,-0.659897,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30126,751931237
127,Centre Hospitalier Intercommunal des Andaines - Site de la Ferté-Macé,,,Normandie,,+33 2 33 30 50 50,48.5991475,-0.3473258,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30127,751931237
128,Centre Hospitalier Jacques Barrot,,Yssingeaux,Auvergne-rhône-alpes,43200,,45.1435086,4.1267265,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30128,431931237
129,Centre Hospitalier Jacques Monod,,Flers,Normandie,61100,+33 2 33 62 62 00,48.7473277,-0.5412251,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30129,611931237
130,Centre Hospitalier Jura sud,Rue des Prés Millats 4,Orgelet,Bourgogne-franche-comté,39270,+33 3 84 35 02 02,46.515273,5.6049807,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30130,391931237
131,Centre Hospitalier La Tour Blanche,,Issoudun,Centre-val De Loire,36100,+33 2 54 03 54 03,46.9585641,1.997604,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30131,361931237
132,Centre Hospitalier Lannion-Trestel,,Trévou-Tréguignec,Bretagne,22660,,48.8210384,-3.3506813,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30132,221931237
133,Centre Hospitalier Lemire,Rue Lemire 7,Saint-Avold,Grand Est,57500,,49.0984474,6.7057889,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30133,571931237
134,Centre Hospitalier Les Marronniers,,Toulon-sur-Arroux,Bourgogne-franche-comté,71320,,46.6916388,4.1374261,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30134,711931237
135,Centre Hospitalier Loire-Vendée-Océan - Site de Challans,,Challans,Pays De La Loire,85300,+33 2 51 49 50 00,46.8455579,-1.8714987,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30135,851931237
136,Centre Hospitalier Louis Brunet,,Allauch,Provence-alpes-côte D'azur,13190,,43.3356129,5.4696079,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30136,131931237
137,Centre Hospitalier Louis Pasteur,,Le Coudray,Centre-val De Loire,28630,+33 2 37 30 30 30,48.4241098,1.5086658,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30137,281931237
138,Centre Hospitalier Louis Pasteur,,Dole,Bourgogne-franche-comté,39100,+33 3 84 79 80 80,47.0819311,5.4700545,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30138,391931237
139,Centre Hospitalier Louis-Daniel Beauperthuy,,,,,,16.1988935,-61.7848347,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30139,751931237
140,Centre Hospitalier Lyon-Sud,Chemin du Grand Revoyet 165,Saint-Genis-Laval,Auvergne-rhône-alpes,69230,+33 8 25 08 25 69,45.7037174,4.8074577,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30140,691931237
141,Centre Hospitalier Lyon-Sud (Sainte-Eugénie),,Saint-Genis-Laval,Auvergne-rhône-alpes,69230,,45.7012715,4.7961402,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30141,691931237
142,Centre Hospitalier Léon Jean Grégory,,Thuir,Occitanie,66300,,42.628476,2.7399189,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30142,661931237
143,Centre Hospitalier Manhès,,Fleury-Mérogis,Île-de-france,91700,,48.627858,2.360294,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30143,911931237
144,Centre Hospitalier Marescot,,Vimoutiers,Normandie,61120,,48.9251055,0.2019807,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30144,611931237
145,Centre Hospitalier Marguerite de Lorraine,,,Normandie,,+33 2 33 83 40 40,48.5226591,0.5503153,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30145,751931237
146,Centre Hospitalier Marie Madeleine,Rue Thérèse 2,Forbach,Grand Est,57600,+33 3 87 88 80 00,49.181845,6.911648,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30146,571931237
147,Centre Hospitalier Maubert,,Flers,Normandie,61100,,48.7387966,-0.5750923,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30147,611931237
148,Centre Hospitalier Maurice Selbonne,,,,,,16.1418011,-61.760308,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30148,751931237
149,Centre Hospitalier Michel Perret,,Tullins,Auvergne-rhône-alpes,38210,,45.3024416,5.4876179,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30149,381931237
150,Centre Hospitalier Montpensier,,Trévoux,Auvergne-rhône-alpes,01600,,45.9404167,4.771465,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30150,011931237
151,Centre Hospitalier Montperrin,,Aix-en-Provence,Provence-alpes-côte D'azur,13100,+33 4 42 16 16 16,43.5233378,5.4388752,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30151,131931237
152,Centre Hospitalier Mémorial,,Saint-Lô,Normandie,50000,+33 2 33 06 33 33,49.1046627,-1.1112861,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30152,501931237
153,Centre Hospitalier Métropole Savoie,,Chambéry,Auvergne-rhône-alpes,73000,+33 4 79 96 50 50,45.5639137,5.9145497,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30153,731931237
154,Centre Hospitalier Métropole Savoie (site d'Aix-les-Bains),,Aix-les-Bains,Auvergne-rhône-alpes,73100,+33 4 79 88 61 61,45.6980554,5.903834,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30154,731931237
155,Centre Hospitalier Neufchâtel-en-Bray,Route de Gaillefontaine 4,Neufchâtel-en-Bray,Normandie,76270,,49.7307359,1.4499276,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30155,761931237
156,Centre Hospitalier Nord Ouest Villefranche,,Gleizé,Auvergne-rhône-alpes,69400,+33 4 74 09 25 03,46.0055909,4.692005,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30156,691931237
157,Centre Hospitalier Paul Ardier,,Issoire,Auvergne-rhône-alpes,63500,+33 4 73 89 72 72,45.5411035,3.251009,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30157,631931237
158,Centre Hospitalier Paul Guiraud,,Villejuif,Île-de-france,94800,,48.7885753,2.3616088,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30158,941931237
159,Centre Hospitalier Paul Nappez Morteau,,Morteau,Bourgogne-franche-comté,25500,,47.061089,6.602677,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30159,251931237
160,Centre Hospitalier Paul Ribeyre,,,Auvergne-rhône-alpes,,,44.6540103,4.3701603,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30160,751931237
161,Centre Hospitalier Pierre Gallice,,Langeac,Auvergne-rhône-alpes,43300,,45.0958694,3.4939266,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30161,431931237
162,Centre Hospitalier Pierre Oudot,Avenue du Médipôle 30,,Auvergne-rhône-alpes,,+33 4 69 15 70 00,45.5964572,5.2427431,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30162,751931237
163,Centre Hospitalier Pont-Saint-Esprit,Rue Philippe le Bel nan,Pont-Saint-Esprit,Occitanie,30130,+33466334000,44.2654969,4.6425221,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30163,301931237
164,Centre Hospitalier Psychiatrique Interdépartemental Site de Clermont,,Clermont,Hauts-de-france,60600,,49.3771534,2.4166586,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30164,601931237
